annotation,speaker,utterance,neutral,anger,disgust,fear,joy,sadness,surprise
4100000,Joey,We have to do something with it.,1,0,0,0,0,0,0
1300010,Joey,"Like-like, hand modeling!",0,0,0,0,1,0,0
4000010,Joey,Huh?,1,0,0,0,0,0,0
1300010,Joey,Or-or magic!,0,0,0,0,1,0,0
5000000,Joey,And you,1,0,0,0,0,0,0
3001001,Joey's Hand Twin,I have to get back to,1,0,0,0,0,0,0
0100040,Joey,Whoa!,0,0,0,0,0,0,1
0100040,Joey,Whoa!,0,0,0,0,0,0,1
0100040,Joey,Whoa!,0,0,0,0,0,0,1
0100040,Joey,Whoa-whoa!,0,0,0,0,0,0,1
0500000,Joey,We could have our own show!,0,0,0,0,1,0,0
0500000,Joey,Y'know we could clap our hands together people will love it!,0,0,0,0,1,0,0
2100020,Joey,Huh?,0,0,0,0,0,0,0
0500000,Joey,And-and-and I wrote a song for us!,0,0,0,0,1,0,0
2300000,Joey,"(Singing, to the tune of",0,0,0,0,1,0,0
4001000,Joey's Hand Twin,That's okay.,1,0,0,0,0,0,0
0210020,Joey,But you haven't even heard the chorus!,0,0,0,0,0,0,0
1012010,Mr. Geller,"Well, shell understand right? Its not like I did it on purpose.",0,0,0,0,0,0,0
3000101,Ross,"Dad, that wont matter to her.",1,0,0,0,0,0,0
1000022,Ross,"Look, all my stuff is safe and dry and all hers is-is, is growing new stuff!",0,0,0,0,0,0,0
1110020,Ross,"See, this is exactly the kind of thing that makes her think you guys love me more than you love her.",0,0,0,0,0,0,0
0000041,Mr. Geller,"Oh my God, does she really thinks that?",0,0,0,0,0,0,1
2100101,Ross,"Well, can you blame her?",0,0,0,0,0,0,0
0300020,Mr. Geller,"Well I dont know, I-I suppose we may have favored you unconsciously, you were a medical marvel! The doctor said your mother could",0,0,0,0,1,0,0
0010202,Ross,"Dad, dad I dont want to hear about it.",0,0,0,0,0,0,0
0000050,Mr. Geller,Really?,0,0,0,0,0,0,1
5000000,Ross,"Well, not right now.",1,0,0,0,0,0,0
1200200,Ross,"Okay look, Monica came here for some memories and damnit, were gonna give her some!",0,0,0,0,0,0,0
3100010,Ross,"Okay, grabgrab some empty boxes.",1,0,0,0,0,0,0
5000000,Ross,Okay?,1,0,0,0,0,0,0
2201000,Ross,Well-well take stuff from mine and whatever we can pass off as hers well-well put em in there.,0,0,0,0,0,0,0
0400010,Mr. Geller,Great!,0,0,0,0,1,0,0
2300000,Rachel,"Yknow Joey, I could teach you to sail if you want.",0,0,0,0,1,0,0
0000050,Joey,You could?,0,0,0,0,0,0,1
0500000,Rachel,Yeah! Ive been sailing my whole life. When I was fifteen my dad bought me my own boat.,0,0,0,0,1,0,0
0000050,Phoebe,Your own boat?,0,0,0,0,0,0,1
0100040,Rachel,What?! What?! He was trying to cheer me up! My pony was sick.,0,0,0,0,0,0,1
0400010,Ross,Hes coming here for Thanksgiving!,0,0,0,0,1,0,0
2200010,Monica,Count in our heads as-as good,0,0,0,0,0,0,0
4000100,Joey,I guess I'm done.,1,0,0,0,0,0,0
2100101,Chandler,Fun's over!,0,0,0,0,0,0,0
1201010,Monica,"Wait-wait, guys! If-if we follow the rules, it's still fun and it means something!",0,0,0,0,0,0,0
2300000,Rachel,Uh-huh!,0,0,0,0,1,0,0
4000100,Joey,I think I'm gonna take-off.,1,0,0,0,0,0,0
2300000,Monica,"Guys, rules are good! Rules help control the fun!  Ohhh!",0,0,0,0,1,0,0
5000000,Chandler,Dehydrated Japanese noodles under fluorescent lights... does it,1,0,0,0,0,0,0
5000000,Shelley,"Question. You're not dating anybody, are you, because I met somebody who would be perfect for you.",1,0,0,0,0,0,0
5000000,Chandler,"Ah, y'see, perfect might be a problem. Had you said 'co-dependent', or 'self-destructive'...",1,0,0,0,0,0,0
5000000,Shelley,Do you want a date Saturday?,1,0,0,0,0,0,0
3200000,Chandler,Yes please.,1,0,0,0,0,0,0
3200000,Shelley,"Okay. He's cute, he's funny, he's-",1,0,0,0,0,0,0
0000050,Chandler,He's a he?,0,0,0,0,0,0,1
1100030,Shelley,Well yeah!,0,0,0,0,0,0,1
0001022,Shelley,...Oh God.,0,0,0,0,0,0,0
1011011,Shelley,"I- just- I thought- Good, Shelley.",0,0,0,0,0,0,0
0010013,Shelley,I'm just gonna go flush myself down the toilet now...,0,0,1,0,0,0,0
0010013,Shelley,"Okay, goodbye...",0,0,1,0,0,0,0
2030000,Chandler,"Well, it's official there are no good movies.",0,0,0,0,0,1,0
4100000,Janice,"Well, let's go to a bad one and make out.",1,0,0,0,0,0,0
4100000,Monica,"Perhaps, you would like me to turn like this,  so that you can bunny bump against my back.",1,0,0,0,0,0,0
0100040,Joey,Hey!,0,0,0,0,0,0,1
4000010,Phoebe,Hey.,1,0,0,0,0,0,0
4100000,Chandler,"Hey, man. What's up?",1,0,0,0,0,0,0
4000100,Joey,Maybe you can tell me.,1,0,0,0,0,0,0
2020001,Joey,My agent would like to know why I didn't show up at the audition I didn't know I had today.,0,0,0,0,0,0,0
2020100,Joey,The first good thing she gets me in weeks.,0,0,0,0,0,0,0
1000310,Joey,How could you not give me the message?,0,1,0,0,0,0,0
1000220,Joey,!,0,0,0,0,0,0,0
2010020,Chandler,"Well, I'll tell ya I do enjoy guilt, but, ah, it wasn't me.",0,0,0,0,0,0,0
0011021,Phoebe,"Yes, it was! It was him! Uh huh!  Okay, it was me!",0,0,0,0,0,0,0
4000100,Chandler,"See Joe, that's why your parents told you not to jump on the bed.",1,0,0,0,0,0,0
5000000,Ross,Can I ask you something? Have you ever had a guy have a crush on you?,1,0,0,0,0,0,0
1000040,Joey,Is that why you wanted to tie my tie?,0,0,0,0,0,0,1
1111010,Ross,Theres this kid in my class who said hes in love with me.,0,0,0,0,0,0,0
0100040,Joey,Whoa!,0,0,0,0,0,0,1
2000030,Rachel,Whoa what?,0,0,0,0,0,0,1
3100010,Joey,Ross has a boyfriend.,1,0,0,0,0,0,0
1310000,Ross,I do-I do,0,0,0,0,1,0,0
1000040,Rachel,Really?,0,0,0,0,0,0,1
1300010,Ross,Yeah!,0,0,0,0,1,0,0
3010100,Ross,I dont know.,1,0,0,0,0,0,0
2000012,Ross,"I mean, last year Elizabeth now-now this kid.",0,0,0,0,0,0,0
1001120,Ross,What-what-what-what is it?!,0,0,0,0,0,0,0
1200011,Ross,Am I giving out some kind ofsexy professor vibe?,0,0,0,0,0,0,0
5000000,Rachel,Not right now.,1,0,0,0,0,0,0
1020011,Ross,It-itThe point is my natural charisma has made him fail his midterm.,0,0,0,0,0,0,0
0040010,Rachel,"Oh, see now I feel bad for the kid!",0,0,0,0,0,1,0
2120000,Rachel,I had a crush on a teacher once and it was so hard!,0,0,0,0,0,0,0
4010000,Rachel,Yknow youI couldnt concentrate and I blushed every time he looked at me.,1,0,0,0,0,0,0
2110100,Rachel,"I mean come on, you remember whats its like to be 19 and in love.",0,0,0,0,0,0,0
1301000,Rachel,Oh yes! Thank you very much!  Oh thats-thats actually how the French drink it.,0,0,0,0,1,0,0
0500000,Monica,A new pair of shoes for the Chan-Chan man!  Yes!,0,0,0,0,1,0,0
0400010,Chandler,Yes! I've-I've never seen a roll like this in my life!,0,0,0,0,1,0,0
1400000,Monica,"That's right baby! Okay, what do I want now?",0,0,0,0,1,0,0
3001010,Chandler,"Okay, ah umm, ah, a 8. Ah, a 6?",1,0,0,0,0,0,0
3100010,Monica,Pick a number! That is your,1,0,0,0,0,0,0
1300010,Chandler,8. 8!,0,0,0,0,1,0,0
0500000,Monica,Thank you!,0,0,0,0,1,0,0
0500000,Chandler,"If you get this one, we buy everybody here a steak dinner!",0,0,0,0,1,0,0
5000000,Richard,"Yeah, I understand.",1,0,0,0,0,0,0
3100001,Richard,Take as much time as you want.,1,0,0,0,0,0,0
3100001,Richard,"Ten, even twenty minutes if you need it.",1,0,0,0,0,0,0
2110001,Richard,Ill be here.,0,0,0,0,0,0,0
2030000,Richard,Not smoking.,0,0,0,0,0,1,0
2000030,Ross,"Were really gonna do this, huh?",0,0,0,0,0,0,1
4100000,Carol,Looks like it.,1,0,0,0,0,0,0
3101000,Ross,"Yknow, if, if this is too weird for you, we can still back out at",1,0,0,0,0,0,0
0300110,Carol,I got it!,0,0,0,0,1,0,0
4001000,Ross,Okay.,1,0,0,0,0,0,0
0500000,Carol,Susan! Hi!,0,0,0,0,1,0,0
0400010,Susan,Hey!,0,0,0,0,1,0,0
2300000,Carol,Thank you so much for coming.,0,0,0,0,1,0,0
2300000,Susan,"Oh, I wouldnt miss it for the world.",0,0,0,0,1,0,0
4001000,Ross,Im-Im Ross by the way.,1,0,0,0,0,0,0
1400000,Susan,Hello Ross.  I love what youve done with this space.,0,0,0,0,1,0,0
1400000,Carol,Thank you so much.,0,0,0,0,1,0,0
1100030,Ross,How hot is this?!,0,0,0,0,0,0,1
3100010,Ross,"Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm",1,0,0,0,0,0,0
5000000,Rachel,G.I. Joe,1,0,0,0,0,0,0
1301000,Ross,"Look Ben, it's a toy that protects U.S. oil interests overseas!",0,0,0,0,1,0,0
0030101,Monica,"It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.",0,0,0,0,0,1,0
1010003,Chandler,"That, that's what's stupid.",0,0,1,0,0,0,0
3100010,Monica,"I don't need an actual man, just a couple of his best swimmers.",1,0,0,0,0,0,0
3010010,Monica,"And there, there are places you can go to get that stuff.",1,0,0,0,0,0,0
2001002,Rachel,Down at the docks again?,0,0,0,0,0,0,0
4001000,Ross,"Hi there. How many, how many ah, did you sell?",1,0,0,0,0,0,0
0001301,Girl,Im not gonna tell you! Youre the bad man who broke Sarahs leg.,0,1,0,0,0,0,0
0011021,Ross,"Hey now! That was an accident, okay.",0,0,0,0,0,0,0
0000500,Girl,Youre a big scrud.,0,1,0,0,0,0,0
3000020,Ross,Whats a scrud?,1,0,0,0,0,0,0
0000401,Girl,"Why dont you look in the mirror, scrud.",0,1,0,0,0,0,0
1000202,Ross,I dont have too. I can just look at you.,0,0,0,0,0,0,0
1200020,Leader,"All right girls, and man. Lets see your final tallies.  Ohhhh, Debbie,  321 boxes of cookies,  Very nice.",0,0,0,0,0,0,0
2000102,Ross,Not nice enough.,0,0,0,0,0,0,0
4010000,Leader,"Charla, 278. Sorry, dear, but still good.",1,0,0,0,0,0,0
5000000,Monica,"So, howd the lasagne go over?",1,0,0,0,0,0,0
0000050,Monica,Really?!,0,0,0,0,0,0,1
4100000,Monica,Good.,1,0,0,0,0,0,0
4100000,Monica,So you owe me three pretty things.,1,0,0,0,0,0,0
4100000,Monica,"Yeah, Ive been thinking a lot about you too.",1,0,0,0,0,0,0
5000000,Monica,I know.,1,0,0,0,0,0,0
2030000,Monica,Its hard this whole platonic thing.,0,0,0,0,0,1,0
2000030,Monica,Its a word!,0,0,0,0,0,0,1
3110000,Monica,"Yeah, I do think its better this way.  Yeah, were being smart.   Yes, Im sure.",1,0,0,0,0,0,0
3000020,Richard,You really sure?,1,0,0,0,0,0,0
5000000,Monica,Ill call you back.,1,0,0,0,0,0,0
1000040,Chandler,"So, are you really gonna go out with that nurse man?",0,0,0,0,0,0,1
4000001,Monica,"Well uh, you and I are just goofing around, I thought, why not goof around with him.",1,0,0,0,0,0,0
3000002,Chandler,"Y'know, I don't know if you've ever looked up the term goofing around in the dictionary Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together.",1,0,0,0,0,0,0
3010100,Chandler,"But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.",1,0,0,0,0,0,0
5000000,Chandler,I am,1,0,0,0,0,0,0
3010010,Monica,I think you're better than you think you are.,1,0,0,0,0,0,0
1100030,Chandler,"Really? Okay, so",0,0,0,0,0,0,1
5000000,Monica,Know when to stop.,1,0,0,0,0,0,0
3010010,Chandler,"Y'know, I sensed that I should stop. So we're okay?",1,0,0,0,0,0,0
4000001,Monica,"Yeah. All right, I'm gonna go tell Dan that it's not gonna happen.  Don't do the dance.",1,0,0,0,0,0,0
1300010,Chandler,Right!,0,0,0,0,1,0,0
1000310,Frank,"Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!",0,1,0,0,0,0,0
0000050,Phoebe,Hey!-Hey! Whats going on?,0,0,0,0,0,0,1
1010300,Frank,She broke my arm.,0,1,0,0,0,0,0
1010201,Girl,He touched my fanny.,0,0,0,0,0,0,0
0000401,Frank,"No, she touched mine first!",0,1,0,0,0,0,0
0000410,Girl,Thats my job!,0,1,0,0,0,0,0
1000040,Janice,Are you being British?!,0,0,0,0,0,0,1
4010000,Chandler,No. Not anymore.,1,0,0,0,0,0,0
1000040,Janice,Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?,0,0,0,0,0,0,1
3001010,Chandler,"Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.",1,0,0,0,0,0,0
1000022,Janice,Barley? What kind of party serves barley?,0,0,0,0,0,0,0
1011101,Chandler,"Well, I'm sorry if my friends aren't as sophisticated as yours.",0,0,0,0,0,0,0
3000011,Janice,Where is this party?,1,0,0,0,0,0,0
4001000,Chandler,Here in Chelsea.,1,0,0,0,0,0,0
2000021,Janice,Who's party is it?,0,0,0,0,0,0,0
3002000,Chandler,A woman's,1,0,0,0,0,0,0
0000311,Janice,What woman?!,0,1,0,0,0,0,0
4100000,Chandler,Chelsea.,1,0,0,0,0,0,0
3000011,Janice,"Okay, you know, one of two things is happening here.",1,0,0,0,0,0,0
0000104,Janice,"Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.",0,0,1,0,0,0,0
0000104,Janice,"Or, else you're pretending that you're seeing somebody, which just makes you so pathetic that I could start crying right here in the cereal aisle.",0,0,1,0,0,0,0
1010102,Janice,So like which of these two guys do you want to be?,0,0,0,0,0,0,0
2111000,Chandler,Can I be that guy?,0,0,0,0,0,0,0
0401000,Chandler,Great story again! The yarns that you weave! Woo-hoo-hoo!,0,0,0,0,1,0,0
2012000,Dana,"Yknow uh, actually I-I-I should get going.",0,0,0,0,0,0,0
0102020,Chandler,Oh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!,0,0,0,0,0,0,0
1000031,Dana,"Wow. Oh, I am really flattered, but I just I dont feel that way about you.",0,0,0,0,0,0,1
0012020,Chandler,"Oh no-no-no, thats notNo-no-no!",0,0,0,0,0,0,0
1000121,Monica,Did you just flick me?,0,0,0,0,0,0,0
1010120,Rachel,"OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]",0,0,0,0,0,0,0
1000310,Phoebe,"Oh!  All right.  Now, let's not do this!",0,1,0,0,0,0,0
2100200,Phoebe,Happy thoughts!  Happy thoughts!,0,0,0,0,0,0,0
1000400,Phoebe,"OK, now I'm gonna kick some ass.",0,1,0,0,0,0,0
1011020,Rachel,Ow! Ow! Ow!,0,0,0,0,0,0,0
2000210,Phoebe,I know!  I know!  I know!,0,0,0,0,0,0,0
3000101,Phoebe,"Alright, now I will let go if you both stop.",1,0,0,0,0,0,0
0010301,Rachel,Fine!,0,1,0,0,0,0,0
0000401,Monica,Fine!,0,1,0,0,0,0,0
4000001,Phoebe,"There we go.You know what, if we were in prison, you guys would be, like, my bitches.",1,0,0,0,0,0,0
3000200,Joey,"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.",1,0,0,0,0,0,0
0000050,Chandler,Oh my God!,0,0,0,0,0,0,1
2100200,Joey,Look at me! I'm Chandler! Could I,0,0,0,0,0,0,0
4000100,Joey,Yeah.,1,0,0,0,0,0,0
3000011,Joey,"Whew, it's hot with all of this stuff on.",1,0,0,0,0,0,0
4000100,Joey,"I ah, I better not do any, I don't know, lunges.",1,0,0,0,0,0,0
5000000,Chandler,Hi.,1,0,0,0,0,0,0
5000000,Monica,Hi.,1,0,0,0,0,0,0
1040000,Chandler,"Hi, listen, Im sorry about before.",0,0,0,0,0,1,0
3020000,Chandler,I dont need to have a game room.,1,0,0,0,0,0,0
5000000,Chandler,"I mean when I was a kid I only played those games because I couldnt get girls, and now I",1,0,0,0,0,0,0
1040000,Monica,Stop it Chandler.  Im sorry too.,0,0,0,0,0,1,0
0000050,Chandler,Really?,0,0,0,0,0,0,1
1200020,Monica,Yeah! Oh yes!,0,0,0,0,0,0,0
3100010,Chandler,Ohh.,1,0,0,0,0,0,0
2300000,Monica,"Listen, we dont have to make that a guest room, we can think of something to do with the room together.",0,0,0,0,1,0,0
0500000,Chandler,Thats a great idea! We can,0,0,0,0,1,0,0
0500000,Monica,Totally!,0,0,0,0,1,0,0
5000000,Chandler,We dont have to come up with this now.,1,0,0,0,0,0,0
2300000,Monica,Oh good.,0,0,0,0,1,0,0
4100000,Rachel,"Yeah, and I am okay with being a pushover.",1,0,0,0,0,0,0
1300010,Phoebe,Thats great. Good for you guys.,0,0,0,0,1,0,0
0000410,Monica,I am not high maintenance!,0,1,0,0,0,0,0
0000410,Rachel,I am not a pushover!,0,1,0,0,0,0,0
2000111,Phoebe,Who said you were?,0,0,0,0,0,0,0
0000320,Rachel,You did!,0,1,0,0,0,0,0
3000101,Phoebe,"Oh, Im flaky. Ill say anything.",1,0,0,0,0,0,0
1201010,Rachel,"Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.",0,0,0,0,0,0,0
5000000,Ross,That does not sound stupid to me.,1,0,0,0,0,0,0
4100000,Ross,"You know, it's like the first time I had to make dinner for myself, after Carol left me?",1,0,0,0,0,0,0
2030000,Ross,"I'm sorry, that's all the time we have.",0,0,0,0,0,1,0
4000010,Ross,Next on Ross... Uh-oh.,1,0,0,0,0,0,0
2001020,Rachel,What uh-oh?,0,0,0,0,0,0,0
2200010,Ross,"Uh-oh, uh-oh, the laundry's done.",0,0,0,0,0,0,0
4100000,Ross,"It's, uh, it's a song.",1,0,0,0,0,0,0
4100000,Ross,The laundry song that we sing.,1,0,0,0,0,0,0
3200000,Ross,"Uh-oh the laundry's done, uh-oh, uh-oh.",1,0,0,0,0,0,0
2021000,Rachel,"Ross, what's the matter?",0,0,0,0,0,0,0
3200000,Ross,"Nothing, nothing. Lee-lo, the laundry's done.",1,0,0,0,0,0,0
2000030,Chandler,Why are you here?,0,0,0,0,0,0,1
2030000,Janice,"Well, Sid and I are trying again and we had trouble last time    because apparently we...",0,0,0,0,0,1,0
4001000,Chandler,"No no no... I mean,",1,0,0,0,0,0,0
1010012,Janice,Oh! Someone's a little cranky today cuz they have to do it in    a cup!  Oh! They gave you the kiddy size .,0,0,0,0,0,0,0
1000040,Chandler,What!?,0,0,0,0,0,0,1
0100022,Monica,This was fun! But I've got an invasive vaginal exam to get to!,0,0,0,0,0,0,0
2300000,Chandler,"I'd love to stay, but I have eh...  got    a hot date...",0,0,0,0,1,0,0
3200000,Janice,Please... go!  Just let me know if you    need a hand!,1,0,0,0,0,0,0
4010000,Chandler,I think it just fell off.,1,0,0,0,0,0,0
1030100,Ross,"I don't want to be single, okay? I just... I just- I just wanna be married again!",0,0,0,0,0,1,0
0200111,Chandler,And I just want a million dollars!,0,0,0,0,0,0,0
0001130,Monica,Rachel?!,0,0,0,0,0,0,1
5000000,Chandler,Yeah.,1,0,0,0,0,0,0
0000401,Monica,"Look, these clowns are trying to take us for a ride and I'm not gonna let 'em!",0,1,0,0,0,0,0
1000301,Monica,And we're not a couple of suckers!,0,1,0,0,0,0,0
3000200,Chandler,"I hear ya, Mugsy!",1,0,0,0,0,0,0
4000100,Chandler,"But look, all these rooms are fine okay?",1,0,0,0,0,0,0
2001200,Chandler,"Can you just pick one so I can watch--have a perfect, magical weekend together with you.",0,0,0,0,0,0,0
4001000,Monica,"Okay,",1,0,0,0,0,0,0
0000401,Chandler,Nothing! It's over! Dammit! This is regularly scheduled programming!,0,1,0,0,0,0,0
1010003,Monica,Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?,0,0,1,0,0,0,0
0000212,Chandler,"Oh, I'm sorry, am I getting in the way of all the room switching fun?",0,0,0,0,0,0,0
0000500,Monica,"Hey, don't blame me for wigging tonight!",0,1,0,0,0,0,0
0000410,Chandler,"Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?",0,1,0,0,0,0,0
0000500,Monica,"I don't know, how about the idiot who thought he could drive from Albany to Canada on a half a tank of gas!",0,1,0,0,0,0,0
1010102,Chandler,Do not speak ill of the dead.,0,0,0,0,0,0,0
0010400,Monica,"We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you?",0,1,0,0,0,0,0
1000202,Chandler,"I just want to watch a little television. What is the big deal? Geez, relax mom.",0,0,0,0,0,0,0
0001400,Monica,What did you say?,0,1,0,0,0,0,0
0003101,Chandler,"I said, ""Geez, relax Monnnnn.""",0,0,0,1,0,0,0
5000000,Monica,"Yknow, maybe its best that we never got to do it again.",1,0,0,0,0,0,0
4100000,Chandler,"Yeah, it kinda makes that-that one night special.  Yknow, technically we still",1,0,0,0,0,0,0
4000010,Monica,"Im gonna go to the bathroom, maybe Ill see you there in a bit?",1,0,0,0,0,0,0
3200000,Chandler,Kay!,1,0,0,0,0,0,0
5000000,Joey,Can I ask you something?,1,0,0,0,0,0,0
3002000,Chandler,"Uhh, no.",1,0,0,0,0,0,0
5000000,Joey,"Felicity and I, were watching",1,0,0,0,0,0,0
4001000,Chandler,No.,1,0,0,0,0,0,0
4001000,Joey,"I mean, the giant is like five years younger than me, yknow, you think Ill ever get there?",1,0,0,0,0,0,0
5000000,Chandler,Yes.,1,0,0,0,0,0,0
3200000,Joey,Thanks man.,1,0,0,0,0,0,0
4100000,Chandler,Okay man.,1,0,0,0,0,0,0
5000000,Joey,But what about how much taller he is than me?,1,0,0,0,0,0,0
3020000,Joey,"I mean, theres no way I can make myself taller now, yknow?",1,0,0,0,0,0,0
0022010,Joey,"And who knows what science will come up with in the future, but Chandler, what if I die an unsuccessful, regular sized man?",0,0,0,0,0,0,0
0000050,Joey,"Hey, Monica, wow youve been in the bathroom for like a half-hour.",0,0,0,0,0,0,1
1000121,Monica,I know!,0,0,0,0,0,0,0
3000002,Joey,"Had the beef-tips, huh?",1,0,0,0,0,0,0
3110000,Dr. Wesley,"Good-bye and God speed, Hope Brady.",1,0,0,0,0,0,0
1100201,Dr. Drake Remoray,Not so fast Wesley!,0,0,0,0,0,0,0
0200210,Dr. Wesley,Remoray!,0,0,0,0,0,0,0
0100301,Dr. Drake Remoray,"Thats right Wesley! I just stopped by to say that, youre not a real doctor! And that womans brain, is fine!",0,1,0,0,0,0,0
1300010,Rachel,Oh! Thank God!,0,0,0,0,1,0,0
1400000,Dr. Drake Remoray,Hope! Hope!,0,0,0,0,1,0,0
2300000,Hope,Drake!,0,0,0,0,1,0,0
1301000,Dr. Drake Remoray,"Youre not dying Hope, youre gonna live a long, healthy life. With me.",0,0,0,0,1,0,0
1310000,Hope,Oh Drake.,0,0,0,0,1,0,0
2300000,Rachel,Okay!,0,0,0,0,1,0,0
1400000,Rachel,Here we go!,0,0,0,0,1,0,0
1400000,Rachel,Okay!,0,0,0,0,1,0,0
1400000,Rachel,"Hi, Joey!",0,0,0,0,1,0,0
1400000,Rachel,Its Rachel!,0,0,0,0,1,0,0
4100000,Rachel,"Umm, I am free tomorrow night.",1,0,0,0,0,0,0
4100000,Rachel,"Yeah, sure, sure I can bring some sandwiches.",1,0,0,0,0,0,0
4001000,Monica,"OK, we got the cole slaw, we got the buns...",1,0,0,0,0,0,0
0000104,Phoebe,"We've got the ground-up flesh of formerly cute cows and turkeys, ew...",0,0,1,0,0,0,0
4010000,Chandler,Men are here.,1,0,0,0,0,0,0
2001101,Rachel,"Mom, would you relax.",0,0,0,0,0,0,0
1001012,Rachel,"That was 10 blocks from here and, the, the woman was walking alone at night, I would never do that.",0,0,0,0,0,0,0
2000102,Rachel,"Mom, c'mon, stop worrying.",0,0,0,0,0,0,0
3000011,Rachel,"This is a safe street, this is a safe building, there's nothing",1,0,0,0,0,0,0
5000000,Stranger,Hi.,1,0,0,0,0,0,0
2100110,Rachel,"Hi, hi can I help you?",0,0,0,0,0,0,0
4010000,Stranger,"Yeah, I'm looking for Phoebe, does she still live here?",1,0,0,0,0,0,0
5000000,Rachel,"Uh, no she doesn't but I can, I can get a message to her.",1,0,0,0,0,0,0
4000001,Stranger,"Great. Uhh, just tell her her husband stopped by.",1,0,0,0,0,0,0
0000050,Rachel,What?,0,0,0,0,0,0,1
0000041,Stranger,"Hey, how, how did you do that?",0,0,0,0,0,0,1
5000000,Rachel,"Alright, somebody.",1,0,0,0,0,0,0
4100000,Monica,"OK, I'll go. OK, senior year of college... on a pool table.",1,0,0,0,0,0,0
0000050,All,Whoooaa!,0,0,0,0,0,0,1
4000010,Ross,That's my sister.,1,0,0,0,0,0,0
3200000,Joey,OK... my weirdest place would have to be... the women's room on the second floor of the New York CIty public library.,1,0,0,0,0,0,0
0000050,Monica,Oh my God! What were you doing in a library?,0,0,0,0,0,0,1
5000000,Ross,"Pheebs, what about you?",1,0,0,0,0,0,0
5000000,Phoebe,Oh... Milwaukee.,1,0,0,0,0,0,0
5000000,Rachel,Um... Ross?,1,0,0,0,0,0,0
4100000,Ross,"Disneyland, 1989, 'It's a Small World After All.'",1,0,0,0,0,0,0
0000050,All,No way!,0,0,0,0,0,0,1
5000000,Ross,The ride broke down.,1,0,0,0,0,0,0
2210000,Ross,"So, Carol and I went behind a couple of those mechanical Dutch children... then they fixed the ride, and we were asked never to return to the Magic Kingdom.",0,0,0,0,0,0,0
4000010,Phoebe,"Oh, Rachel.",1,0,0,0,0,0,0
1400000,Monica,Hey!,0,0,0,0,1,0,0
1400000,Rachel,Hey!,0,0,0,0,1,0,0
4010000,Phoebe,"Oh, is the play over?",1,0,0,0,0,0,0
4000010,Monica,Yeah. Where were you?,1,0,0,0,0,0,0
5000000,Hold Voice,"Thank you for your patience, youre the next caller.",1,0,0,0,0,0,0
1000121,Monica,You were the next caller five hours ago. You must be going crazy.,0,0,0,0,0,0,0
5000000,Phoebe,Nah. I kept myself busy.,1,0,0,0,0,0,0
5000000,Phoebe,"Oh, okay, yeah.  I put your stuff in her room, and her stuff in your room.",1,0,0,0,0,0,0
5000000,Rachel,"Well theres yore. And uh, yknow, yesteryear.",1,0,0,0,0,0,0
4100000,Phoebe,"Yeah no, Im telling you Rachel has such a great eye for this stuff.",1,0,0,0,0,0,0
3000002,Phoebe,"Ross, yknow if you ever decide you need to redecorateAnd I think that you should.",1,0,0,0,0,0,0
4100000,Phoebe,"You should, you should ask Rachel to help.",1,0,0,0,0,0,0
3010010,Rachel,Oh honey he doesnt need my help.,1,0,0,0,0,0,0
2100002,Phoebe,"Oh, come on! I think hes ready to get rid of, what did you call it? The cheap knock-offs and dinosaur junk.",0,0,0,0,0,0,0
0000050,Ross,Really?!,0,0,0,0,0,0,1
1100030,Ross,"Hey, yknow what?",0,0,0,0,0,0,1
4100000,Ross,"Since you have such a great sense of what I need, uh ooh, heres-heres 60 bucks, why dont you take Phoebe down to that Colonial flea market of yours and get me some stuff.",1,0,0,0,0,0,0
2021000,Rachel,"Yknow what? I dont, I dont think Phoebe really wants to come.",0,0,0,0,0,0,0
0300110,Phoebe,No! I do want to!,0,0,0,0,1,0,0
3001010,Rachel,"Oh, she does want to.",1,0,0,0,0,0,0
4100000,Ross,She does want to.,1,0,0,0,0,0,0
0500000,Phoebe,Yeah!,0,0,0,0,1,0,0
0100040,Rick,"Wow, you have really pretty feet.",0,0,0,0,0,0,1
2100020,Phoebe,These old things.,0,0,0,0,0,0,0
2011100,Rick,"Would you mind spending some time on my siadic area, its been killing me today.",0,0,0,0,0,0,0
4000010,Phoebe,"You mean theOkay by siadic, you mean the towel covered portion.",1,0,0,0,0,0,0
